lat,lon,name,admin1,admin2,cc
64.300659,-21.445267,Hallgrímskirkja í Vindáshlíð,sögur og sagnir. byggingalist. kirkjur. gróður,„Hallgrímskirkja í Vindáshlíð var reist úr timbri árið 1878 á Saurbæ á Hvalfjarðarströnd. Höfundur hennar var Eyjólfur Þorvarðsson. forsmiður að Bakka. Kirkjan var flutt frá Saurbæ í Vindáshlíð í Kjós um haustið 1957.  Kirkja þessi hafði verið guðshús Saurbæjarsóknar á Hvalfjarðarströnd frá árinu 1878. en er ný kirkja hafði verið byggð og vígð í Saurbæ sumarið 1957. var ástæða til þess að gamla kirkjan yrði fjarlægð. Reistur var kór og innri gerð hennar var breytt verulega.  Þessar breytingar annaðist Aðalsteinn Thorarensen. húsgagnasmiður. Hún var endurvígð 16. ágúst 1959. Hallgrímsnafnið hefur hún borið æ síðan. Kirkjan er einkaeign Vindáshlíðar. einnar starfstöðvar KFUM og KFUK á Íslandi.“,62LS7UPEZD
64.408882,-21.597757,Hallgrímslind,sögur og sagnir,„Frægasti ábúandi í Saurbæ er tvímælalaust sálmaskáldið Hallgrímur Pétursson. en hann bjó og þjónaði í Saurbæ um langan aldur á 17. öld. og orti á þeim tíma meðal annars Passíusálmana. Er þar að finna Hallgrímsstein og Hallgrímslind. og trúa margir á lækningamátt lindarinnar.“,N12SZUTYCX
65.088623,-14.764224,Hallormsstaðaskógur,fossar. kirkjugarðar. gróður. fjörur. gil og gljúfur. fuglar. dýralíf. þekktar gönguleiðir. útsýni. berjaland. skógar,„Hallormsstaðaskógur er talinn stærstur skóga á Íslandi. þekur um 740 ha og er í eigu Skógræktar ríkisins. Skógurinn er vinsælt útivistarsvæði í fjölbreyttu landslagi. Í skóginum eru um 40 km af gönguslóðum og mikið af merktum gönguleiðum. Trjásafn með yfir 70 trjátegundum er einnig að finna á Hallormsstað. Atlavík er einn kunnasti staður í landi Hallormsstaðar og voru löngum haldnar þar útisamkomur. Þar eru vinsæl gistisvæði. bátaleiga og ferjan Lagarfljótsormurinn sigldi um skeið á milli víkurinnar og Egilsstaða. Á Hallormsstað er aðsetur skógarvarðarins á Austurlandi og starfsstöð Skógræktar ríkisins. Í skóginum er þorp. það eina í skógi á Íslandi.“,VN3BT1JAE6
66.245415,-21.954407,Hallvarðarleiði,sögur og sagnir. útsýni,„Í Skjaldabjarnarvík við nyrsta bæ sem byggður var í Strandasýslu er leiði sem þrátt fyrir að vera tveggja alda gamalt og í eyðivík er enn vel hirt. Þar liggur grafinn Hallvarður Hallsson frá sem Horni sem bjó þar um nokkurt skeið en sagan segir að ferðamenn öðlist gæfa ef þeir heimsækja og hirða leiði hans á ferð sinni. Hallvarður er kunn þjóðsagnapersóna. ferðagarpur. skáld og heljarmenni að afli og vexti. og var kenndur við galdra. Vitað er til þess að heitið sé á hann enn þann dag í dag af Strandamönnum. (...) Hallvarður lést árið 1799 og má m.a. lesa um hann í sagnaritum Gísla Konráðssonar.“,SZ1KF34VD5
64.696915,-20.738491,Hamarendi,eldstöðvar. jarðminjar. hraun. útsýni. fornminjar. sögur og sagnir. berjaland,Hamarenda-rústir eru staðsettar skammt fyrir norðan Geitá. undir brattri brekku. Litlu austar eru einnig kotsrústir (1). Minjarnar mætti telja einar af merkilegri fornminjum Vesturlands og eru þær staðsettar í Geitlandi. afskekktu svæði þar sem margar gönguleiðir er að finna. Ýmsar sögur og sagnir tengjast svæðinu (2).,BPNV7KHSE1
64.065811,-21.95031,Hamarinn,útsýni,Hamarinn. öðru nafni Hamarskotshamar (1) setur mikinn svip á miðbæ Hafnarfjarðar og nýtur vinsælda sem útivistarsvæði. Hamarinn var friðlýstur sem náttúruvætti árið 1984. en á hamrinum eru jökulminjar og honum tengjast sögur um álfa og huldufólk (2). Frá Hamrinum. er hið ákjósanlegasta útsýni yfir miðhluta bæjarins sem og Hamarskotslækinn (3). en útsýnisskífa er á staðnum (1).,D45BVEL6M8
64.005363,-21.192106,Hamarinn - gönguleið,þekktar gönguleiðir.  útsýni.  gróður.  berjaland.  skógar,Falleg gönguleið í skógræktarsvæði Hveragerðis (1). Hægt er að ganga upp á Hamarinn frá tveim stöðum í Hveragerði. Annarsvegar sunnan megin. frá Heiðmörk. og hinsvegar norðan megin. frá Breiðmörk. Frá Hamrinum „sést yfir Hveragerði. Suðurlandsundirlendið og Ölfusdalinn í norðri. Vel má merkja jökulrákir frá síðasta jökulskeiði í Hamrinum“ (2). Gangan tekur 2 klst (3).,3GCHMN75JP
65.686836,-18.098183,Hamarskotsklappir,útsýni,„Hamarskotsklappir er góður útsýnisstaður í stuttu göngufæri frá miðbæ Akureyrar.“ Á klöppunum er að finna styttur sem reistar voru til heiðurs landnámsmönnum Eyjafjarðar. þeim Helga magra og Þórunni hyrnu (1). Á klöppunum er einnig hringsjá sem reist var af Ferðafélagi Íslands (2).,V3PCFTR6NS
64.06765,-21.945522,Hamarskotslækur,virkjanir.  þekktar gönguleiðir.  útilist.  minnismerki.  fuglar,„Lækurinn í Hafnarfirði er mjög skemmtilegt svæði og góðar gönguleiðir upp með honum“ (1). Við lækinn var reist fyrsta rafstöðin á Íslandi til almenningsnota árið 1904. „Síðar var Hörðuvallastíflan gerð ofar í læknum þar sem hús Frímúrarareglunnar stendur nú. Þar var stærri rafstöð byggð 1906 til að knýja trésmíðavélar Reykdals og lýsa upp húsin í bænum. Hörðuvallastöðin er talin elsta sjálfstæða rafmagnsstöðin á landinu. Við stífluna var einnig sett á laggirnar íshús sem nýtti ísinn á læknum áður en hraðfrystihúsin komu til sögunnar“ (2). Votlendisblettir við Lækinn voru friðaðir samhliða friðlýsingu Stekkjarhrauns árið 2009 (3).,Z1986P2TFN
65.680573,-18.101349,Hamarskotstún,skrúðgarðar.  gróður,„Fallegur garður. sem bíður upp á mikla möguleika“ (1). „Skjólgott útivistarsvæði með listaverki og frisbee golfvelli miðsvæðis í bænum. Hefur lítið verið notað en verið er að endurvekja svæðið m.a. með grisjun og tiltekt og uppsetningu á vellinum“ (2).,5UR86YEH2D
65.5261,-20.96575,Hamarsrétt,fjörur. réttir,„Hamarsrétt stendur á einstökum stað í fjörukambinum á vestanverðu Vatnsnesi. Réttin er notuð á haustin þegar bændur á Vatnsnesi rétta fé sitt sem þeir smala saman úr fjallinu. Sunnan við Hamarsrétt er Hamarinn. klettaberg sem fengið hefur nafnið Kallhamar. tilkomið vegna þess að á árum áður var mikið útræði frá Vatnsnesi og þegar koma þurfti boðum til báta á sjó var farið fram á hamarinn og gefið merki eða kallað til nærliggjandi báta. Sunnan við Hamarinn má enn finna rústir frá sjóbúðum og útræði sem þar var mikið“ (1). Réttarstæðið er fornt og þar sér í gamlar hleðslur (2). „Bílastæði og örnefnaskilti eru á brúninni fyrir ofan réttina. Þar er gott útsýni yfir réttina og Kallhamar.“ Á sumrin er mikið kríuvarp í réttinni (3).,ZM57FKUCP3
65.64772,-18.105286,Hamrar,gróður. þekktar gönguleiðir. skógar,Hamrar er útivistarsvæði staðsett norðan við Kjarnaskóg og vestan við Naustaborgir. Svæðið er tengt hinum tveimur með göngu og hjólaleiðum. „Á svæðinu eru 3 tjarnir bátatjörnin. vaðtjörnin og leikjatjörnin. Hægt er að leigja báta“ og á svæðinu eru leiktæki (1). Fallegt svæði sem einkennist af skóglendi. völlum og móa. Tilvalið er að tengja heimsókn þangað við Kjarnaskóg og Naustaborgir eða ganga þaðan upp að Fálkafelli eða Súlum (2).,A5HGFJME2R
65.258316,-14.40315,Hamrar,berjaland.  útsýni,Hamrar. eða Kaupfélagshamrar eins og þeir eru einnig kallaðir. er klettabelti í miðri byggð á Egilsstöðum. Gönguslóð er upp á klettana úr miðbæ Egilsstaða. upp Fénaðarklöpp. Uppi á hömrunum er útsýnisskífa en þaðan er mjög gott útsýni yfir Fljótsdalshérað.,K9S6HMXC51
64.170235,-19.953955,Hannesargljúfur,gil og gljúfur,Um er að ræða afskekkt gljúfur við Þverárdrög. nálægt upptökum Þverár sem er ein hliðaráa Þjórsár. Gljúfrið er helst aðgengilegt fólki sem kemur að því gangandi eða ríðandi. Svæðið er mjög flott og mögulegt er að klifra niður í gljúfrið. ganga í gegnum það og komast upp úr því aftur hinu megin. Fyllstu varúðar þarf hinsvegar að gæta og ekki vera einn á ferð.,7R819Z43K6
66.515579,-15.994891,Harðbaksvík,fjörur. dýralíf. fuglar,„Vík þessi er beint neðan við Harðbak á austanverðri Melrakkasléttu. (...) Lífríki svæðisins er keyrt áfram af miklum þarabunka sem safnast hefur saman í fjörunni. Fjaran er því ein stór matarkista með ógrynni af lirfum og flugum. Í þetta sækja vaðfuglar sem geta verið þarna í miklum mæli og tegundafjölbreytnin einnig mikil. Vegna þess hve vegurinn er nálægt fjörunni eru aðstæður til að skoða vaðfuglana eins góðar og hægt er að hugsa sér. Umferðarfuglarnir tildra. rauð-brystingur og sanderla koma hér við í miklum mæli. Spörfuglar sækja líka í flugur fjörunnar svo hér má sjá steindepla. snjótittlinga. maríuerlur og þúfutittlinga.“,1MGXBVPTHE
64.149796,-21.932625,Harpa,byggingalist.  útsýni,„Harpa er eitt helsta kennileiti Reykjavíkur og er miðstöð menningar og mannlífs í hjarta miðborgarinnar. þar sem hún stendur tignarleg við hafnarbakkann. Harpa er áfangastaður ferðamanna og margverðlaunað listaverk.“ Húsið var opnað árið 2011 og „býður upp á bestu aðstöðu til tónleika- og ráðstefnuhalds í Norður-Evrópu“ (1). Henning Larsen Architects í Kaupmannahöfn og Batteríið Arkitektar eru aðalhönnuðir Hörpu. Ólafur Elíasson. hannaði glerhjúpinn sem umlykur bygginguna. en eitt af megineinkennum hans er tilvísun í ýmis fyrirbæri úr náttúrunni og einstök birtuskilyrði landsins (2).,6NEK8BV2Z7
63.440388,-19.007311,Hatta,útsýni,„Hatta er svipmikið móbergsfjall í vesturbrún Víkurheiðar. Þrír rismiklir tindar setja mjög svip á fjallið og er sá syðsti hæstur. 512 m y.s. og er Hatta því hæst af fjöllum þeim í Mýrdal. sem talizt geta byggðafjöll. Vestan í henni að ofan eru mikil hamraflug en að vestan og sunnan er hátindurinn allur með nokkrum fláa“ (1). Ganga þarf upp á topp fjallsins til að njóta þess glæsilega útsýnis sem það býður upp á (2).,NR9VE63GL7
64.971626,-14.608402,Haugahólar,jarðminjar. hraun. gróður. berjaland,„Haugahólar eru geysimikið berghlaup. eitt hið stærsta á Íslandi. sem fallið hefur úr Haugafjalli. milli Stuttadals og Vatnsdals. Virðist öll vesturhlíð fjallsins hafa klofnað og hrunið ofan í dalinn. þar sem hlauphólar þekja um 400-500 ha svæði. Hlaupið er víða mjög stórgrýtt og berggerðin margvísleg. basalt. líparít og gjallberg. Það er yfirleitt með þunnum jarðvegi og fremur lítið gróið. nema í dældum. en víða er lágvaxið birkikjarr“ (1). Þar liggur einnig gönguleið í Stuttadal sem er hluti af verkefninu „Perlur Fljótdalshéraðs“. Þetta er létt 7 km leið sem liggur frá vegi skammt frá bænum Haugum um Haugahóla. áfram inn í Stuttadal. Á áfangastað við tjörnina (sem blasir við þegar komið er inn í mynni Stuttadals) er hólkur sem inniheldur upplýsingar um staðinn ásamt gestabók (2).,YRLSP4X785
65.912292,-18.33444,Haugur Hræreks konungs,fornminjar,Haugur Hræreks konungs er sögulegur staður og þar er minnismerki. „Hrærekshóll er ofarlega í suðurbrún Ytribrekkna. Hóll þessi er greinilegt mannaverk. Hann er friðaður. enda fullvíst talið. að þar í séu fólgin bein norska fylkiskonungsins. Hræreks blinda. sem dó að Kálfskinni. samkvæmt frásögn Heimskringlu Snorra.“ (1). Sögð eru hvíla þau álög á hólnum að kirkjan að Stærra–Árskógi muni brenna til kaldra kola sé hann jafnaður við jörðu (2. 3).,3PRE9A8YJ6
64.327637,-20.28038,Haukadalskirkja,kirkjugarðar. kirkjur,„Haukadalskirkja er í Skálholtsprestakalli í Árnesprófastsdæmi. (...) Fyrsta kirkjan mun hafa verið byggð árið 1030 Kirkjan. sem nú stendur var upphaflega byggð á árunum 1842-43. en var rifin 1939 og endurbyggð á steyptum grunni.  Þá var kirkjuskipið lengt og gluggum fjölgað.  Altaristafla. Altari. bekkir og fleira var endurnýjað.  Ásmundur Sveinsson skar altaristöfluna. sem sýnir krossfestinguna. út í perutré.  Kirkjan á silfurkaleik með patínu. altarisstjaka úr kopar og ljósahjálm.  Á kirkjuhurðinni er skjöldur. sem var upphaflega reiðaskjöldur. og á hann er festur hringur.“,AFYPRL5BK9
64.327431,-20.286081,Haukadalsskógur,gróður. útsýni. skógar,Haukadalsskógur er sá þjóskógur sem mest hefur verið gróðursett í af þjóðskógum Íslands og er jafnframt einn stærsti þjóðskógur Suðurlands.„Aðstaða til útivistar er góð. Meðal annars er sérhannaður stígur fyrir hjólastóla í skóginum. (...) Í Haukadal hafa verið prófaðar margar trjátegundir og enn fleiri kvæmi (staðbrigði) ýmissa trjátegunda. s.s. sitkagreni. stafafura og ösp frá Alaska. lerki frá Rússlandi. rauðgreni frá Noregi og blágreni úr háfjöllum Bandaríkjanna. Mest hefur verið plantað af þessum tegundum en einnig er í minni mæli notast við fjallaþin frá Bresku-Kólumbíu í Kanada. þöll frá Alaska. lindifuru frá Rússlandi og mýralerki frá Alaska. auk fleiri tegunda.“,PAH8VTGK72
65.054893,-21.626232,Haukadalsvatn,jarðminjar. sögur og sagnir,Haukadalsvatn er staðsett í Haukadal. ekki langt frá Búðardal. „Vatnið er í 37 m hæð yfir sjávarmáli og er mesta dýpi um 40 m. Stærð vatnsins er 3.2 km2. Í vatninu er mest um sjóbleikju. sem gengur upp Haukadalsá. (...) Í Haukadal eru söguslóðir Eiríks rauða. og má þar finna Eiríksstaði. en bærinn er landnámsbær og byggður af tilgátu af bæ Eiríks rauða. og fæðingarstaður Leifs heppna. Þar geta gestir skyggnst inní lífshætti landnámsaldar með vandaðri og líflegri leiðsögn. Starfsfólk í víkingaklæðum sinnir margvíslegri búsýslu og segir sögur frá fyrri tímum.“,3HGXY1P8CS
64.309738,-20.304317,Haukadalur - gönguleið,gróður. fuglar. þekktar gönguleiðir. skógar,„Haukadalsskógur er frábært útivistarsvæði allt árið“ (1). Þar má finna fjölmargar merktar gönguleiðir auk þess sem í skóginum eru víða fræðsluskilti þar sem afla má sér upplýsinga um náttúruna í kring. Blá gönguleið er 0.8 km löng. græn leið 1 km og rauð leið 2.5 km löng. Þær hefjast allar við bílastæði í skóginum og taka á bilinu 0.5 - 1 klst (2).,8VJLXPS1F2
64.318626,-15.567273,Haukafell,skógar,Haukafell er staðsett um 2.5 km vestan við bæinn Rauðaberg. Þar er að finna skógrækt og vinsælt útivistarsvæði (1). Þetta er fallegur staður og skjólgóður sem hýsir gróskumikinn nytjaskóg. Þar eru stikaðar gönguleiðir og tjaldstæði. Einnig er vinsælt að fara í berjamó á haustin og tína sveppi (2).,YM3BTKRNVH
64.346359,-15.497866,Haukafell - Fræðslustígur,þekktar gönguleiðir,Upphaf 2.5 km langrar gönguleiðar er við þjónustuhús átjaldsvæði. Hækkun á leiðinni er 80 m. Gengið er yfir tjaldstæðið. upp að tóftum gamla bæjarins. Þaðan til austurs og í gegnum skóginn inn með ánni að fossinum í Hálsdalsá. sem er bæði fallegur og nothæfur til baða á heitum dögum. Gengið upp Fossbrekku og fram eftir klettabrúnunum. Þaðan er fallegt útsýni. Síðan er gengið til norðvesturs yfir Kúamýri og svo suður eftir. fram fyrir Gamlatún og vestur á klettanefið við Kolgrafardalsá. Þaðan er gengið að þjónustuhúsi. Út frá þessari leið eru stuttir krókar. Leiðin er auðveld en þó eru brekkur. Stikuð leið með fræðsluskiltum.,NEP28ZYDU4
64.260284,-20.222219,Haukholtaland (Kóngsvegur),þekktar gönguleiðir,Gengið frá bílaplani við Brúarhlöð eftir vegslóða sem liggur upp að sumarbústað. framhjá honum og meðfram túngirðingu á hægri hönd í suður. Fljótlega eftir að girðingunni sleppir er beygt til vesturs og farið upp á hæð. Vegslóðinn er ekki glöggur. en uppi á hæðinni er hann mjög skýr. „Gengið er eftir honum að túngirðingu í Haukholtum. Síðan vestur fyrir fjárhúsin. í gegnum tvö hlið og þá eftir túninu. Síðan er beygt til vinstri. þar til komið er að túngirðingu sem farið er yfir á prílu. slóðanum er fylgt að annarri prílu og haldið áfram þar eftir veginum og endað niðri á þjóðvegi austan við Hvítárdal.“ Leiðin er auðveld göngu og 5.2 km að lengd. Tekur um 2 klst að ganga hana (1). Athugið að leyfi landeigenda þarf fyrir að fara um lönd þeirra (2).,PY7A4SRM6C
65.38176,-14.706672,Hauksstaðahólar,jarðminjar,„Hauksstaðahólar eru melhólar norðan Jöklu. innan og ofan við bæinn á Hauksstöðum. Aðalhólarnir eru á Stekkjarnesi sem gengur fram í ána innan við bæinn. Þar eru tveir. allt að 500 m langir melhryggir. er stefna samhliða dalnum. neðan vegar. og ná inn undir merkin við Deild. (...) Frá þeim liggur mikill hryggur út og upp fyrir framan bæinn. með Vegarskarði. Neðan við skarðið eru tveir botnar sem heita Kúpa“ (1). „Hólarnir eru jökulvatnaset frá ísöld. líklega myndað í kverk milli skriðjökla í Jökuldal og af Fljótsdalshéraði“ (2).,ZGXFU3SY72
63.991901,-20.789633,Háaberg - hringsjá,útsýni,Á Háabergi á Kiðjabergslandi er hringsjá. Gengið er stuttan spöl frá bílastæði við enda vegarins upp á bergið. Frá hringsjánni. sem er í 88 metra hæð yfir sjávarmáli er fallegt útsýni yfir Hvítá og sveitirnar í kring. Þar má einnig sjá upplýsingar um örnefni á því sem fyrir augu ber.,6UH1DZ3AVR
